,household_index,member_index,gender,relationship,education,height,weight,health,irresponsible,accurate,ever-ready,disciplined,ordered,clumsy,detail-oriented
255,1127,2,F,2,Middle,177.0,78.0,3.0,1.0,3.0,3.0,3.0,4.0,1.0,3.0
256,1128,1,M,1,Middle,180.0,86.0,3.0,1.0,4.0,3.0,2.0,4.0,4.0,4.0
257,1128,2,F,2,Middle,165.0,74.0,3.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0
258,1129,1,F,2,Middle,164.0,110.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0
259,1129,2,M,1,Middle,174.0,87.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0
260,1130,1,F,2,Middle,173.0,85.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0
261,1130,2,M,1,Middle,181.0,90.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0
262,1131,1,M,1,Middle,179.0,88.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0
263,1131,2,F,2,Middle,165.0,76.0,2.0,1.0,4.0,4.0,3.0,4.0,1.0,4.0
264,1132,1,M,1,Middle,190.0,80.0,2.0,1.0,4.0,4.0,1.0,5.0,1.0,4.0
265,1132,2,F,2,Middle,175.0,91.0,2.0,1.0,5.0,4.0,1.0,5.0,1.0,5.0
266,1133,1,M,1,Middle,181.0,72.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0
267,1133,2,F,2,Middle,168.0,72.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0
268,1134,1,M,1,Middle,172.0,70.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0
269,1134,2,F,2,Middle,184.0,62.0,2.0,1.0,4.0,5.0,4.0,5.0,1.0,5.0
270,1135,1,F,2,Middle,173.0,66.0,2.0,3.0,5.0,4.0,4.0,5.0,3.0,5.0
271,1135,2,M,1,High,171.0,88.0,2.0,2.0,5.0,4.0,3.0,4.0,3.0,5.0
272,1136,1,M,1,Middle,190.0,84.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0
273,1136,2,F,2,Middle,166.0,80.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0
274,1137,1,M,1,High,182.0,89.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0
275,1137,2,F,2,High,172.0,82.0,2.0,1.0,4.0,4.0,3.0,5.0,1.0,4.0
276,1138,1,M,1,Middle,183.0,84.0,2.0,2.0,5.0,3.0,2.0,3.0,1.0,5.0
277,1138,2,F,2,Middle,170.0,80.0,2.0,2.0,5.0,4.0,2.0,3.0,2.0,4.0
278,1139,1,M,1,High,180.0,81.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0
279,1139,2,F,2,Middle,168.0,63.0,1.0,1.0,5.0,3.0,2.0,4.0,2.0,4.0
280,1140,1,M,1,High,179.0,82.0,2.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0
281,1140,2,F,2,Middle,169.0,85.0,2.0,1.0,4.0,3.0,1.0,4.0,2.0,4.0
282,1141,1,M,1,Middle,183.0,73.0,2.0,5.0,5.0,3.0,3.0,3.0,2.0,4.0
283,1141,2,F,2,Middle,159.0,63.0,2.0,1.0,5.0,4.0,4.0,5.0,1.0,5.0
284,1142,1,M,1,Middle,170.0,73.0,2.0,1.0,5.0,3.0,3.0,5.0,2.0,4.0
285,1142,2,F,2,Low,160.0,61.0,2.0,1.0,5.0,3.0,3.0,4.0,1.0,5.0
286,1143,1,M,1,Middle,182.0,78.0,5.0,1.0,4.0,4.0,3.0,4.0,1.0,3.0
287,1143,2,F,2,Middle,164.0,65.0,2.0,1.0,4.0,4.0,3.0,4.0,2.0,4.0
288,1144,1,M,1,High,184.0,83.0,2.0,3.0,4.0,3.0,4.0,4.0,1.0,3.0
289,1144,2,F,2,High,160.0,60.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0
290,1145,1,M,1,High,188.0,83.0,2.0,2.0,5.0,4.0,2.0,4.0,2.0,5.0
291,1145,2,F,2,Middle,174.0,73.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,4.0
292,1146,1,M,1,Middle,180.0,80.0,2.0,1.0,4.0,4.0,2.0,4.0,2.0,4.0
293,1146,2,F,2,Middle,165.0,61.0,2.0,2.0,4.0,3.0,3.0,4.0,1.0,5.0
294,1147,1,M,1,Middle,165.0,70.0,2.0,2.0,4.0,4.0,1.0,1.0,5.0,2.0
295,1147,2,F,2,Middle,162.0,57.0,2.0,1.0,5.0,4.0,2.0,4.0,2.0,4.0
296,1148,1,M,1,High,181.0,81.0,3.0,1.0,4.0,3.0,2.0,4.0,1.0,4.0
297,1148,2,F,2,Low,165.0,71.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0
298,1149,1,M,1,Middle,180.0,77.0,2.0,1.0,5.0,3.0,4.0,5.0,1.0,5.0
299,1149,2,F,2,Middle,168.0,68.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0
300,1150,1,M,1,High,168.0,80.0,2.0,2.0,4.0,4.0,1.0,3.0,2.0,4.0
301,1150,2,F,2,Middle,168.0,70.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0
302,1151,1,M,1,High,180.0,85.0,2.0,4.0,5.0,2.0,2.0,4.0,1.0,5.0
303,1151,2,F,2,High,161.0,54.0,2.0,1.0,5.0,3.0,2.0,3.0,1.0,2.0
304,1152,1,M,1,Middle,176.0,77.0,2.0,1.0,4.0,3.0,3.0,4.0,1.0,4.0
305,1152,2,F,2,Middle,177.0,78.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0
306,1153,1,M,1,Middle,183.0,96.0,2.0,1.0,2.0,3.0,4.0,3.0,4.0,2.0
307,1153,2,F,2,Middle,183.0,96.0,2.0,2.0,4.0,3.0,4.0,5.0,2.0,5.0
308,1154,1,M,1,Middle,174.0,74.0,1.0,2.0,5.0,4.0,3.0,5.0,1.0,5.0
309,1154,2,F,2,Middle,167.0,72.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0
310,1155,1,M,1,Middle,178.0,76.0,2.0,3.0,4.0,3.0,2.0,3.0,1.0,2.0
311,1155,2,F,2,High,158.0,80.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0
312,1156,1,M,1,High,181.0,97.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0
313,1156,2,F,2,High,169.0,65.0,2.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0
314,1157,1,M,1,Middle,182.0,80.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,4.0
315,1157,2,F,2,Middle,174.0,65.0,2.0,1.0,5.0,4.0,4.0,5.0,1.0,5.0
316,1158,1,M,1,High,182.0,90.0,2.0,1.0,5.0,4.0,4.0,4.0,2.0,4.0
317,1158,2,F,2,Middle,170.0,68.0,2.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0
318,1159,1,F,1,Middle,156.0,68.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0
319,1159,2,M,2,Low,176.0,95.0,4.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0
320,1160,1,F,2,High,183.0,71.0,2.0,2.0,4.0,4.0,4.0,5.0,1.0,4.0
321,1160,2,M,1,High,194.0,89.0,1.0,1.0,4.0,4.0,1.0,5.0,1.0,4.0
322,1161,1,M,1,Middle,182.0,60.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0
323,1161,2,F,2,Middle,165.0,72.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0
324,1162,1,M,1,High,183.0,90.0,2.0,1.0,5.0,4.0,3.0,4.0,2.0,2.0
325,1162,2,F,2,Middle,158.0,56.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0
326,1163,1,M,1,Middle,185.0,86.0,2.0,4.0,1.0,2.0,4.0,5.0,1.0,4.0
327,1163,2,F,2,Middle,154.0,65.0,2.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0
328,1164,1,M,1,Middle,184.0,95.0,1.0,1.0,4.0,3.0,2.0,3.0,1.0,3.0
329,1164,2,F,2,Middle,160.0,73.0,2.0,1.0,4.0,3.0,2.0,4.0,2.0,4.0
330,1165,1,M,1,High,174.0,80.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0
331,1165,2,F,2,High,174.0,68.0,2.0,1.0,5.0,4.0,2.0,4.0,1.0,5.0
332,1166,1,F,2,High,167.0,68.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
333,1166,2,M,1,High,178.0,69.0,2.0,1.0,4.0,4.0,1.0,3.0,1.0,3.0
334,1167,1,M,1,Middle,187.0,95.0,2.0,2.0,4.0,3.0,1.0,3.0,1.0,3.0
335,1167,2,F,2,High,175.0,90.0,2.0,1.0,5.0,3.0,1.0,2.0,3.0,4.0
336,1168,1,M,1,High,181.0,82.0,1.0,1.0,4.0,5.0,1.0,3.0,5.0,4.0
337,1168,2,F,2,High,174.0,62.0,1.0,1.0,5.0,5.0,1.0,2.0,1.0,4.0
338,1169,1,M,1,High,176.0,80.0,2.0,1.0,4.0,3.0,4.0,5.0,1.0,4.0
339,1169,2,F,2,Middle,175.0,78.0,2.0,1.0,5.0,4.0,4.0,4.0,1.0,3.0
340,1170,1,M,1,High,182.0,77.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0
341,1170,2,F,2,Middle,156.0,68.0,2.0,1.0,4.0,4.0,1.0,4.0,2.0,4.0
342,1171,1,F,2,Middle,167.0,72.0,5.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0
343,1171,2,M,1,High,187.0,72.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0
344,1172,1,M,2,High,174.0,83.0,4.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0
345,1172,2,F,1,Middle,173.0,76.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0
346,1173,1,M,1,Middle,192.0,111.0,2.0,5.0,4.0,3.0,2.0,4.0,2.0,5.0
347,1173,2,F,2,Middle,167.0,107.0,3.0,2.0,1.0,2.0,5.0,3.0,4.0,1.0
348,1174,1,M,1,High,174.0,88.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0
349,1174,2,F,2,Middle,176.0,61.0,1.0,1.0,5.0,4.0,2.0,4.0,2.0,5.0
350,1175,1,M,1,Middle,185.0,91.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0
351,1175,2,F,2,Middle,171.0,58.0,2.0,1.0,5.0,5.0,4.0,5.0,1.0,3.0
352,1176,1,M,1,High,182.0,82.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0
353,1176,2,F,2,Middle,160.0,64.0,3.0,1.0,4.0,4.0,2.0,4.0,2.0,5.0
354,1177,1,F,2,High,163.0,57.0,1.0,1.0,4.0,5.0,1.0,4.0,5.0,4.0
355,1177,2,M,1,High,194.0,93.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0
356,1178,1,M,1,Middle,197.0,118.0,3.0,2.0,4.0,3.0,1.0,3.0,3.0,4.0
357,1178,2,F,2,Middle,162.0,83.0,1.0,3.0,4.0,4.0,1.0,3.0,1.0,4.0
358,1179,1,M,1,Middle,183.0,88.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0
359,1179,2,F,2,Middle,163.0,63.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0
360,1180,1,F,2,Middle,163.0,80.0,2.0,4.0,5.0,3.0,4.0,4.0,1.0,5.0
361,1180,2,M,1,High,185.0,84.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0
362,1181,1,M,1,Low,170.0,75.0,2.0,1.0,4.0,3.0,3.0,5.0,2.0,3.0
363,1181,2,F,2,Middle,168.0,62.0,2.0,2.0,5.0,4.0,4.0,5.0,3.0,4.0
364,1182,1,M,1,High,180.0,90.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0
365,1182,2,F,2,Middle,165.0,69.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0
366,1183,1,M,1,High,174.0,65.0,4.0,3.0,5.0,4.0,1.0,3.0,1.0,5.0
367,1183,2,F,2,High,175.0,76.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0
368,1184,1,F,2,Middle,172.0,74.0,2.0,3.0,4.0,2.0,2.0,4.0,1.0,4.0
369,1184,5,M,1,Middle,178.0,90.0,3.0,2.0,5.0,4.0,4.0,4.0,3.0,4.0
370,1185,1,M,1,Middle,187.0,115.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0
371,1185,2,F,2,Middle,163.0,68.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0
372,1186,1,F,2,High,183.0,77.0,2.0,1.0,5.0,4.0,4.0,4.0,2.0,5.0
373,1186,2,M,1,High,185.0,68.0,2.0,2.0,5.0,4.0,4.0,4.0,1.0,3.0
374,1187,1,M,1,High,184.0,75.0,1.0,1.0,5.0,4.0,1.0,5.0,1.0,5.0
375,1187,2,F,2,Middle,175.0,67.0,2.0,1.0,4.0,4.0,3.0,5.0,1.0,4.0
376,1188,1,M,1,Middle,178.0,78.0,2.0,2.0,4.0,3.0,1.0,3.0,2.0,4.0
377,1188,2,F,2,High,180.0,105.0,2.0,3.0,4.0,3.0,1.0,4.0,4.0,3.0
378,1189,1,M,1,High,185.0,79.0,2.0,2.0,4.0,5.0,4.0,4.0,1.0,5.0
379,1189,2,F,2,Middle,170.0,54.0,2.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0
380,1190,1,M,1,High,168.0,71.0,2.0,1.0,4.0,4.0,3.0,4.0,2.0,4.0
381,1190,2,F,2,Middle,164.0,85.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,3.0
382,1191,1,M,1,Middle,176.0,73.0,2.0,2.0,4.0,3.0,3.0,4.0,1.0,4.0
383,1191,2,F,2,Low,173.0,79.0,3.0,2.0,5.0,4.0,2.0,4.0,1.0,5.0
384,1192,1,M,1,High,188.0,72.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,3.0
385,1192,2,F,2,Middle,163.0,63.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,4.0
386,1193,1,M,1,Middle,180.0,99.0,2.0,2.0,5.0,4.0,3.0,5.0,2.0,5.0
387,1193,2,F,2,Low,175.0,66.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
388,1194,1,M,1,Middle,170.0,80.0,2.0,4.0,4.0,4.0,1.0,2.0,3.0,4.0
389,1194,2,F,2,Middle,168.0,78.0,2.0,2.0,3.0,4.0,3.0,4.0,1.0,3.0
390,1195,1,F,2,Middle,168.0,71.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0
391,1195,2,M,1,Middle,169.0,74.0,2.0,1.0,4.0,4.0,3.0,4.0,2.0,4.0
392,1196,1,F,1,Middle,176.0,72.0,3.0,1.0,4.0,3.0,1.0,4.0,2.0,5.0
393,1196,3,M,2,Middle,180.0,100.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0
394,1197,1,M,1,Middle,182.0,89.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0
395,1197,2,F,2,Middle,162.0,66.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,3.0
396,1198,1,M,1,Middle,182.0,92.0,2.0,1.0,4.0,3.0,1.0,4.0,1.0,2.0
397,1198,2,F,2,Middle,170.0,77.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,4.0
398,1199,1,F,2,High,168.0,62.0,2.0,1.0,4.0,3.0,2.0,3.0,1.0,2.0
399,1199,2,M,1,High,176.0,72.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0
400,1200,1,M,1,High,172.0,90.0,2.0,1.0,5.0,4.0,2.0,5.0,1.0,4.0
401,1200,2,F,2,Middle,158.0,63.0,2.0,1.0,5.0,4.0,3.0,4.0,1.0,5.0
402,1201,1,M,1,Middle,163.0,80.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0
403,1201,2,F,2,Middle,170.0,56.0,2.0,2.0,5.0,3.0,3.0,5.0,5.0,4.0
404,1202,1,M,1,Middle,177.0,79.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0
405,1202,2,F,2,Middle,165.0,81.0,2.0,1.0,5.0,4.0,2.0,4.0,1.0,5.0
406,1203,1,M,1,Middle,180.0,86.0,2.0,1.0,5.0,4.0,2.0,4.0,2.0,3.0
407,1203,2,F,2,High,168.0,63.0,2.0,2.0,5.0,3.0,4.0,5.0,1.0,5.0
408,1204,1,F,2,High,158.0,68.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,3.0
409,1204,2,M,1,High,190.0,130.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0
410,1205,1,F,2,Middle,175.0,70.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0
411,1205,2,M,1,Middle,191.0,90.0,2.0,3.0,4.0,3.0,1.0,2.0,2.0,3.0
412,1206,1,M,2,Middle,186.0,87.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0
413,1206,2,F,1,Middle,177.0,75.0,2.0,2.0,5.0,4.0,3.0,4.0,1.0,4.0
414,1207,1,F,2,Middle,168.0,75.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0
415,1207,2,M,1,High,185.0,86.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0
416,1208,1,F,2,Middle,175.0,81.0,3.0,2.0,4.0,4.0,2.0,3.0,3.0,2.0
417,1208,2,M,1,High,175.0,80.0,2.0,2.0,5.0,4.0,3.0,4.0,2.0,5.0
418,1209,1,F,1,Middle,155.0,54.0,3.0,1.0,4.0,5.0,1.0,5.0,1.0,4.0
419,1209,2,M,2,Middle,170.0,85.0,4.0,4.0,3.0,4.0,4.0,5.0,1.0,3.0
420,1210,1,M,1,High,183.0,82.0,2.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0
421,1210,2,F,2,Middle,176.0,70.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,4.0
422,1211,1,M,1,Middle,169.0,85.0,2.0,5.0,4.0,4.0,1.0,4.0,1.0,4.0
423,1211,2,F,2,Middle,168.0,65.0,2.0,5.0,5.0,4.0,2.0,4.0,3.0,4.0
424,1212,1,M,1,High,171.0,174.0,3.0,2.0,4.0,3.0,5.0,4.0,2.0,2.0
425,1212,2,F,2,Middle,172.0,81.0,1.0,1.0,4.0,3.0,5.0,5.0,1.0,5.0
426,1213,1,M,1,High,170.0,69.0,2.0,4.0,5.0,5.0,1.0,5.0,1.0,5.0
427,1213,2,F,2,Middle,164.0,69.0,2.0,1.0,3.0,3.0,1.0,4.0,1.0,3.0
428,1214,1,F,2,High,169.0,60.0,2.0,1.0,5.0,4.0,2.0,5.0,1.0,5.0
429,1214,2,M,1,High,183.0,84.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0
430,1215,1,F,1,High,165.0,108.0,2.0,1.0,5.0,4.0,3.0,4.0,1.0,4.0
431,1215,2,M,2,Middle,186.0,74.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0
432,1216,1,F,2,Middle,175.0,118.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0
433,1216,2,M,1,Middle,178.0,110.0,2.0,5.0,3.0,3.0,2.0,2.0,5.0,3.0
434,1217,1,F,2,High,176.0,71.0,2.0,2.0,3.0,4.0,2.0,4.0,1.0,4.0
435,1217,2,M,1,High,175.0,72.0,2.0,3.0,4.0,4.0,4.0,5.0,1.0,5.0
436,1218,1,M,1,Middle,170.0,70.0,3.0,2.0,5.0,4.0,3.0,4.0,1.0,4.0
437,1218,2,F,2,Middle,176.0,83.0,2.0,1.0,4.0,4.0,2.0,5.0,1.0,4.0
438,1219,1,M,1,Middle,182.0,90.0,2.0,2.0,5.0,4.0,3.0,5.0,2.0,5.0
439,1219,2,F,2,Middle,175.0,68.0,2.0,1.0,5.0,4.0,2.0,5.0,1.0,5.0
440,1220,1,M,1,High,178.0,94.0,1.0,1.0,5.0,4.0,3.0,5.0,1.0,5.0
441,1220,2,F,2,Middle,159.0,54.0,2.0,1.0,5.0,4.0,3.0,5.0,1.0,4.0
442,1221,1,M,1,Middle,173.0,103.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0
443,1221,2,F,2,Middle,170.0,74.0,1.0,1.0,4.0,4.0,2.0,4.0,2.0,4.0
444,1222,1,M,1,Middle,183.0,85.0,1.0,1.0,5.0,5.0,2.0,4.0,1.0,5.0
445,1222,2,F,2,Middle,165.0,69.0,3.0,2.0,4.0,3.0,2.0,5.0,2.0,4.0
446,1223,1,M,1,Middle,174.0,88.0,2.0,1.0,4.0,4.0,1.0,4.0,1.0,3.0
447,1223,2,F,2,Middle,158.0,56.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,3.0
448,1224,1,M,1,Middle,179.0,93.0,2.0,1.0,4.0,3.0,4.0,4.0,2.0,4.0
449,1224,2,F,2,Middle,174.0,86.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0
450,1225,1,M,1,High,187.0,93.0,2.0,3.0,3.0,4.0,4.0,5.0,1.0,5.0
451,1225,2,F,2,High,174.0,62.0,1.0,2.0,4.0,4.0,2.0,3.0,1.0,2.0
452,1226,1,M,2,Middle,185.0,81.0,2.0,1.0,4.0,2.0,2.0,5.0,4.0,4.0
453,1226,2,F,1,High,174.0,72.0,2.0,1.0,5.0,4.0,5.0,5.0,1.0,4.0
454,1227,1,F,2,High,174.0,72.0,1.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0
455,1227,2,M,1,Middle,180.0,86.0,2.0,1.0,3.0,5.0,2.0,5.0,2.0,4.0
456,1228,1,M,1,Middle,186.0,80.0,3.0,2.0,4.0,3.0,3.0,4.0,1.0,4.0
457,1228,2,F,2,Middle,172.0,70.0,2.0,1.0,5.0,4.0,1.0,2.0,2.0,5.0
458,1229,1,F,2,Middle,164.0,76.0,3.0,1.0,3.0,3.0,3.0,5.0,1.0,3.0
459,1229,2,M,1,Middle,178.0,77.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0
460,1230,1,M,1,Middle,190.0,80.0,1.0,2.0,5.0,5.0,3.0,5.0,1.0,5.0
461,1230,2,F,2,Middle,180.0,82.0,3.0,1.0,5.0,4.0,3.0,5.0,1.0,5.0
462,1231,1,M,1,Middle,180.0,105.0,2.0,2.0,4.0,4.0,4.0,5.0,1.0,4.0
463,1231,2,F,2,Middle,168.0,70.0,2.0,2.0,5.0,1.0,5.0,4.0,3.0,4.0
464,1232,1,M,1,Middle,175.0,75.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0
465,1232,2,F,2,Middle,164.0,61.0,2.0,3.0,4.0,4.0,1.0,5.0,1.0,4.0
466,1233,1,F,2,Middle,170.0,76.0,2.0,1.0,5.0,5.0,3.0,5.0,1.0,5.0
467,1233,2,M,1,Middle,172.0,90.0,2.0,1.0,5.0,3.0,3.0,4.0,1.0,3.0
468,1234,1,M,1,High,180.0,80.0,1.0,2.0,2.0,3.0,4.0,5.0,2.0,3.0
469,1234,2,F,2,Middle,170.0,93.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0
470,1235,1,M,1,Middle,183.0,85.0,2.0,1.0,5.0,4.0,4.0,5.0,2.0,5.0
471,1235,2,F,2,Middle,168.0,94.0,2.0,2.0,5.0,4.0,1.0,3.0,3.0,4.0
472,1236,1,M,1,Middle,175.0,81.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0
473,1236,2,F,2,High,156.0,77.0,3.0,1.0,5.0,4.0,3.0,4.0,1.0,4.0
474,1237,1,M,1,Middle,168.0,70.0,4.0,1.0,5.0,4.0,4.0,5.0,1.0,4.0
475,1237,2,F,2,Middle,150.0,80.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
476,1238,1,M,1,High,167.0,67.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0
477,1238,2,F,2,Middle,156.0,60.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0
478,1239,1,M,1,Middle,178.0,83.0,2.0,5.0,3.0,3.0,2.0,3.0,4.0,3.0
479,1239,2,F,2,Middle,156.0,67.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0
480,1240,1,M,1,Middle,183.0,110.0,2.0,1.0,5.0,5.0,1.0,5.0,1.0,3.0
481,1240,2,F,2,Middle,172.0,90.0,2.0,2.0,4.0,4.0,1.0,3.0,2.0,2.0
482,1241,1,M,1,Middle,181.0,77.0,2.0,4.0,4.0,3.0,1.0,3.0,1.0,3.0
483,1241,2,F,2,High,169.0,60.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0
484,1242,1,M,1,High,184.0,82.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0
485,1242,4,F,2,High,158.0,80.0,1.0,2.0,4.0,5.0,4.0,5.0,1.0,4.0
486,1243,1,M,2,Middle,180.0,90.0,2.0,2.0,5.0,4.0,2.0,3.0,3.0,5.0
487,1243,2,F,1,Middle,160.0,58.0,2.0,1.0,5.0,5.0,4.0,5.0,1.0,5.0
488,1244,1,M,1,Middle,167.0,75.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,5.0
489,1244,2,F,2,High,156.0,43.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0
490,1245,1,M,1,Middle,173.0,84.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0
491,1245,2,F,2,Middle,155.0,55.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0
492,1246,1,M,1,High,192.0,93.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0
493,1246,2,F,2,Middle,174.0,69.0,2.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0
494,1247,1,M,1,Middle,180.0,84.0,2.0,1.0,5.0,5.0,5.0,5.0,1.0,4.0
495,1247,2,F,2,Low,172.0,80.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0
496,1248,1,F,2,Middle,172.0,75.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0
497,1248,2,M,1,Middle,182.0,80.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
498,1249,1,M,2,Middle,178.0,62.0,2.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0
499,1249,2,F,1,Middle,157.0,78.0,2.0,2.0,5.0,4.0,3.0,5.0,1.0,5.0
500,1250,1,M,1,Middle,173.0,83.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0
501,1250,2,F,2,Middle,162.0,75.0,2.0,5.0,4.0,2.0,1.0,2.0,2.0,3.0
502,1251,1,M,1,High,183.0,79.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0
503,1251,2,F,2,Middle,160.0,55.0,2.0,1.0,3.0,3.0,1.0,4.0,1.0,4.0
504,1252,1,M,1,High,172.0,75.0,1.0,1.0,5.0,4.0,3.0,3.0,3.0,4.0
505,1252,2,F,2,Middle,165.0,89.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0
506,1253,1,M,1,Middle,190.0,84.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0
507,1253,2,F,2,Middle,165.0,69.0,2.0,1.0,4.0,3.0,2.0,4.0,1.0,5.0
508,1254,1,M,1,Middle,171.0,70.0,3.0,4.0,4.0,3.0,1.0,5.0,3.0,3.0
509,1254,2,F,2,Low,168.0,69.0,4.0,5.0,3.0,2.0,2.0,3.0,2.0,2.0
510,1255,1,M,1,High,191.0,90.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0
